South Carolina,1.2240059935362184,0.09208366192913943,0.09608454528461643,0.6188984682748315,0.1291173278104983,0.11315674050280726,0.17466524973432515
South Dakota,1.103596957194217,0.0820801316984765,0.09440969551097063,0.6507634655182059,0.08718556548615643,0.06439913849349829,0.12475896048690945
Tennessee,1.3100887482059573,0.12340288825504052,0.07334188755346074,0.6714261743625802,0.13940693547103097,0.11995845216871384,0.18255241039513087
Texas,1.1880789624452643,0.11035737005983237,0.13206514413463735,0.6024545955750161,0.10472199863276975,0.09186020376767251,0.1466196502753357
Utah,1.1516854361623086,0.0903430494840327,0.062037954821504454,0.657099709955015,0.10555598378025244,0.07804184023724156,0.15860689788426235
Vermont-Bissau,1.1220608552546638,0.08516309353778909,0.06614404666093399,0.5789473684210529,0.11716790678595342,0.10266940451745381,0.17196903533148072
Virginia,1.1052783092343716,0.09073055809407471,0.06067066972394391,0.6241720134555304,0.09554184394116104,0.08022833850135397,0.15393488551830736
Washington,1.2379346324215603,0.10229138287937953,0.16862289219522983,0.5946002093437632,0.11924976717914627,0.09824621890731818,0.15492416191672298
West Virginia,1.1516854361623086,0.0903430494840327,0.062037954821504454,0.657099709955015,0.10555598378025244,0.07804184023724156,0.15860689788426235
Wisconsin,1.0965805490629408,0.08697889393971016,0.08025948628507296,0.6195936174122872,0.08986948132441891,0.0796588015283666,0.1402202685730847
Wyoming,1.1925050614019341,0.08452225270461948,0.15357084078352284,0.61348908935463,0.11744279935960046,0.08035381120613087,0.14312626799343056
