,date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
4396279,2022-08-17,US_IL,-2.0,1.0,66.0,-18.0,-30.0,7.0
4396280,2022-08-18,US_IL,-4.0,2.0,71.0,-19.0,-30.0,6.0
4396281,2022-08-19,US_IL,-6.0,-2.0,86.0,-17.0,-30.0,6.0
4396282,2022-08-20,US_IL,-7.0,-1.0,82.0,-6.0,-9.0,2.0
4396283,2022-08-21,US_IL,-2.0,0.0,137.0,-4.0,-8.0,1.0
4396284,2022-08-22,US_IL,-6.0,0.0,57.0,-20.0,-31.0,7.0
4396285,2022-08-23,US_IL,-6.0,-1.0,67.0,-17.0,-29.0,7.0
4396286,2022-08-24,US_IL,-5.0,-1.0,61.0,-17.0,-28.0,6.0
4396287,2022-08-25,US_IL,-8.0,-1.0,42.0,-19.0,-28.0,7.0
4396288,2022-08-26,US_IL,-8.0,-4.0,68.0,-17.0,-28.0,5.0
4396289,2022-08-27,US_IL,-7.0,1.0,145.0,-4.0,-8.0,0.0
4396290,2022-08-28,US_IL,-6.0,-2.0,107.0,-9.0,-8.0,1.0
4396291,2022-08-29,US_IL,-12.0,-4.0,24.0,-24.0,-30.0,6.0
4396292,2022-08-30,US_IL,-6.0,-1.0,62.0,-18.0,-27.0,4.0
4396293,2022-08-31,US_IL,-5.0,-1.0,56.0,-17.0,-27.0,4.0
4396294,2022-09-01,US_IL,-3.0,4.0,60.0,-17.0,-27.0,3.0
4396295,2022-09-02,US_IL,-5.0,1.0,68.0,-14.0,-29.0,2.0
4396296,2022-09-03,US_IL,-6.0,3.0,140.0,-2.0,-15.0,-2.0
4396297,2022-09-04,US_IL,-4.0,-1.0,132.0,-11.0,-15.0,-2.0
4396298,2022-09-05,US_IL,-11.0,-4.0,79.0,-36.0,-77.0,16.0
4396299,2022-09-06,US_IL,-9.0,0.0,51.0,-17.0,-28.0,4.0
4396300,2022-09-07,US_IL,-7.0,0.0,56.0,-18.0,-25.0,3.0
4396301,2022-09-08,US_IL,-8.0,0.0,59.0,-19.0,-24.0,3.0
4396302,2022-09-09,US_IL,-9.0,-4.0,67.0,-17.0,-24.0,2.0
4396303,2022-09-10,US_IL,-6.0,1.0,145.0,-1.0,-6.0,-3.0
4396304,2022-09-11,US_IL,-15.0,-9.0,20.0,-14.0,-10.0,2.0
4396305,2022-09-12,US_IL,-9.0,-2.0,18.0,-20.0,-25.0,5.0
4478734,2020-02-15,US_IN,9.0,4.0,16.0,7.0,0.0,-1.0
4478735,2020-02-16,US_IN,8.0,3.0,34.0,5.0,1.0,-1.0
4478736,2020-02-17,US_IN,5.0,-3.0,-4.0,2.0,-13.0,4.0
4478737,2020-02-18,US_IN,1.0,-1.0,3.0,4.0,2.0,0.0
4478738,2020-02-19,US_IN,4.0,0.0,9.0,5.0,2.0,0.0
4478739,2020-02-20,US_IN,3.0,-1.0,1.0,5.0,1.0,0.0
4478740,2020-02-21,US_IN,4.0,-2.0,12.0,6.0,2.0,-1.0
4478741,2020-02-22,US_IN,13.0,7.0,69.0,12.0,4.0,-2.0
4478742,2020-02-23,US_IN,9.0,6.0,83.0,8.0,3.0,-1.0
4478743,2020-02-24,US_IN,1.0,-2.0,-8.0,1.0,2.0,1.0
4478744,2020-02-25,US_IN,2.0,2.0,-4.0,3.0,2.0,0.0
4478745,2020-02-26,US_IN,1.0,-3.0,-7.0,2.0,-1.0,2.0
4478746,2020-02-27,US_IN,7.0,3.0,0.0,6.0,-1.0,1.0
4478747,2020-02-28,US_IN,8.0,2.0,8.0,9.0,1.0,-1.0
4478748,2020-02-29,US_IN,18.0,11.0,27.0,16.0,2.0,-3.0
4478749,2020-03-01,US_IN,18.0,12.0,88.0,14.0,4.0,-2.0
4478750,2020-03-02,US_IN,9.0,4.0,7.0,5.0,2.0,0.0
4478751,2020-03-03,US_IN,14.0,11.0,35.0,9.0,2.0,-1.0
4478752,2020-03-04,US_IN,14.0,7.0,42.0,8.0,2.0,-1.0
4478753,2020-03-05,US_IN,12.0,9.0,43.0,8.0,2.0,-1.0
4478754,2020-03-06,US_IN,5.0,0.0,10.0,8.0,1.0,0.0
4478755,2020-03-07,US_IN,18.0,13.0,85.0,19.0,5.0,-3.0
4478756,2020-03-08,US_IN,15.0,12.0,161.0,17.0,3.0,-2.0
4478757,2020-03-09,US_IN,7.0,6.0,24.0,5.0,1.0,0.0
4478758,2020-03-10,US_IN,6.0,6.0,15.0,5.0,0.0,0.0
4478759,2020-03-11,US_IN,8.0,9.0,22.0,6.0,0.0,0.0
4478760,2020-03-12,US_IN,7.0,23.0,32.0,5.0,-1.0,1.0
4478761,2020-03-13,US_IN,5.0,27.0,37.0,5.0,-4.0,1.0
4478762,2020-03-14,US_IN,-7.0,15.0,1.0,1.0,-1.0,3.0
4478763,2020-03-15,US_IN,-7.0,12.0,37.0,0.0,-5.0,2.0
4478764,2020-03-16,US_IN,-5.0,26.0,4.0,-3.0,-14.0,6.0
4478765,2020-03-17,US_IN,-21.0,16.0,52.0,-3.0,-21.0,8.0
4478766,2020-03-18,US_IN,-27.0,7.0,-10.0,-9.0,-25.0,12.0
4478767,2020-03-19,US_IN,-28.0,15.0,-4.0,-13.0,-27.0,13.0
4478768,2020-03-20,US_IN,-30.0,9.0,19.0,-15.0,-30.0,14.0
4478769,2020-03-21,US_IN,-39.0,3.0,10.0,-13.0,-22.0,10.0
4478770,2020-03-22,US_IN,-46.0,-15.0,-5.0,-26.0,-29.0,9.0
4478771,2020-03-23,US_IN,-30.0,3.0,6.0,-21.0,-35.0,14.0
4478772,2020-03-24,US_IN,-34.0,-2.0,11.0,-19.0,-39.0,16.0
4478773,2020-03-25,US_IN,-45.0,-20.0,61.0,-23.0,-45.0,19.0
4478774,2020-03-26,US_IN,-43.0,-18.0,38.0,-27.0,-46.0,20.0
4478775,2020-03-27,US_IN,-45.0,-20.0,14.0,-32.0,-46.0,22.0
4478776,2020-03-28,US_IN,-49.0,-21.0,29.0,-31.0,-35.0,13.0
4478777,2020-03-29,US_IN,-48.0,-25.0,24.0,-34.0,-36.0,11.0
4478778,2020-03-30,US_IN,-38.0,-17.0,25.0,-27.0,-45.0,18.0
4478779,2020-03-31,US_IN,-41.0,-17.0,0.0,-25.0,-47.0,19.0
4478780,2020-04-01,US_IN,-37.0,-12.0,24.0,-24.0,-48.0,19.0
4478781,2020-04-02,US_IN,-36.0,-9.0,80.0,-26.0,-48.0,19.0
4478782,2020-04-03,US_IN,-36.0,-9.0,89.0,-27.0,-48.0,20.0
4478783,2020-04-04,US_IN,-45.0,-13.0,41.0,-31.0,-36.0,13.0
4478784,2020-04-05,US_IN,-45.0,-17.0,54.0,-35.0,-37.0,10.0
4478785,2020-04-06,US_IN,-36.0,-13.0,59.0,-27.0,-47.0,18.0
4478786,2020-04-07,US_IN,-35.0,-9.0,88.0,-22.0,-48.0,18.0
4478787,2020-04-08,US_IN,-35.0,-11.0,77.0,-24.0,-48.0,18.0
4478788,2020-04-09,US_IN,-37.0,-9.0,11.0,-28.0,-49.0,20.0
4478789,2020-04-10,US_IN,-39.0,-10.0,24.0,-34.0,-55.0,23.0
4478790,2020-04-11,US_IN,-40.0,-2.0,70.0,-29.0,-36.0,12.0
4478791,2020-04-12,US_IN,-62.0,-37.0,10.0,-41.0,-43.0,11.0
4478792,2020-04-13,US_IN,-39.0,-17.0,-10.0,-31.0,-47.0,19.0
4478793,2020-04-14,US_IN,-37.0,-14.0,13.0,-25.0,-46.0,19.0
4478794,2020-04-15,US_IN,-30.0,-8.0,-2.0,-25.0,-47.0,19.0
4478795,2020-04-16,US_IN,-31.0,-6.0,23.0,-26.0,-46.0,19.0
4478796,2020-04-17,US_IN,-41.0,-19.0,-19.0,-35.0,-47.0,23.0
4478797,2020-04-18,US_IN,-35.0,-6.0,78.0,-22.0,-31.0,11.0
4478798,2020-04-19,US_IN,-36.0,-14.0,64.0,-31.0,-34.0,9.0
4478799,2020-04-20,US_IN,-25.0,-9.0,66.0,-22.0,-44.0,16.0
4478800,2020-04-21,US_IN,-27.0,-7.0,42.0,-21.0,-45.0,17.0
4478801,2020-04-22,US_IN,-28.0,-8.0,71.0,-21.0,-46.0,17.0
4478802,2020-04-23,US_IN,-34.0,-10.0,1.0,-28.0,-46.0,20.0
4478803,2020-04-24,US_IN,-32.0,-11.0,80.0,-24.0,-45.0,18.0
4478804,2020-04-25,US_IN,-36.0,-9.0,44.0,-24.0,-32.0,11.0
4478805,2020-04-26,US_IN,-33.0,-9.0,63.0,-25.0,-34.0,9.0
4478806,2020-04-27,US_IN,-21.0,-6.0,71.0,-19.0,-43.0,16.0
4478807,2020-04-28,US_IN,-22.0,-2.0,100.0,-16.0,-44.0,10.0
4478808,2020-04-29,US_IN,-27.0,-7.0,5.0,-22.0,-44.0,19.0
4478809,2020-04-30,US_IN,-27.0,-3.0,4.0,-22.0,-44.0,19.0
4478810,2020-05-01,US_IN,-23.0,-1.0,106.0,-16.0,-43.0,16.0
4478811,2020-05-02,US_IN,-24.0,5.0,204.0,-3.0,-28.0,6.0
4478812,2020-05-03,US_IN,-25.0,-3.0,103.0,-19.0,-30.0,7.0
4478813,2020-05-04,US_IN,-15.0,-1.0,67.0,-16.0,-39.0,14.0
4478814,2020-05-05,US_IN,-21.0,1.0,8.0,-18.0,-40.0,16.0
4478815,2020-05-06,US_IN,-17.0,2.0,75.0,-13.0,-40.0,15.0
4478816,2020-05-07,US_IN,-19.0,4.0,97.0,-14.0,-40.0,15.0
4478817,2020-05-08,US_IN,-25.0,-1.0,32.0,-18.0,-40.0,17.0
4478818,2020-05-09,US_IN,-20.0,17.0,109.0,-4.0,-24.0,7.0
4478819,2020-05-10,US_IN,-25.0,4.0,29.0,-19.0,-26.0,6.0
4478820,2020-05-11,US_IN,-17.0,-5.0,18.0,-17.0,-36.0,14.0
4478821,2020-05-12,US_IN,-14.0,1.0,81.0,-11.0,-36.0,13.0
4478822,2020-05-13,US_IN,-12.0,1.0,71.0,-11.0,-36.0,14.0
4478823,2020-05-14,US_IN,-17.0,-1.0,48.0,-15.0,-37.0,15.0
4478824,2020-05-15,US_IN,-18.0,-3.0,61.0,-15.0,-37.0,15.0
4478825,2020-05-16,US_IN,-14.0,5.0,166.0,0.0,-20.0,5.0
4478826,2020-05-17,US_IN,-21.0,-3.0,41.0,-16.0,-23.0,6.0
4478827,2020-05-18,US_IN,-10.0,-2.0,32.0,-14.0,-33.0,13.0
4478828,2020-05-19,US_IN,-11.0,1.0,31.0,-12.0,-34.0,13.0
4478829,2020-05-20,US_IN,-9.0,2.0,60.0,-8.0,-34.0,13.0
4478830,2020-05-21,US_IN,-8.0,5.0,75.0,-5.0,-35.0,12.0
4478831,2020-05-22,US_IN,-10.0,4.0,149.0,-1.0,-36.0,11.0
4478832,2020-05-23,US_IN,-13.0,9.0,205.0,6.0,-20.0,3.0
4478833,2020-05-24,US_IN,-7.0,12.0,249.0,-4.0,-23.0,1.0
4478834,2020-05-25,US_IN,-10.0,3.0,199.0,-21.0,-73.0,19.0
4478835,2020-05-26,US_IN,-5.0,6.0,116.0,-6.0,-32.0,10.0
4478836,2020-05-27,US_IN,-4.0,4.0,96.0,-5.0,-32.0,11.0
4478837,2020-05-28,US_IN,-6.0,5.0,81.0,-5.0,-32.0,12.0
4478838,2020-05-29,US_IN,-9.0,0.0,129.0,-3.0,-31.0,11.0
4478839,2020-05-30,US_IN,-8.0,9.0,255.0,13.0,-9.0,2.0
4478840,2020-05-31,US_IN,-6.0,5.0,209.0,5.0,-12.0,2.0
4478841,2020-06-01,US_IN,-1.0,5.0,100.0,-3.0,-30.0,9.0
4478842,2020-06-02,US_IN,1.0,11.0,156.0,0.0,-31.0,9.0
4478843,2020-06-03,US_IN,0.0,10.0,112.0,-2.0,-30.0,9.0
4478844,2020-06-04,US_IN,-3.0,9.0,110.0,-3.0,-30.0,10.0
4478845,2020-06-05,US_IN,-6.0,4.0,161.0,-3.0,-31.0,9.0
4478846,2020-06-06,US_IN,-6.0,12.0,272.0,11.0,-10.0,1.0
4478847,2020-06-07,US_IN,-3.0,10.0,247.0,6.0,-13.0,1.0
4478848,2020-06-08,US_IN,1.0,6.0,129.0,-2.0,-29.0,8.0
4478849,2020-06-09,US_IN,-5.0,4.0,85.0,-4.0,-29.0,9.0
4478850,2020-06-10,US_IN,-1.0,5.0,97.0,-4.0,-30.0,9.0
4478851,2020-06-11,US_IN,1.0,11.0,166.0,2.0,-29.0,8.0
4478852,2020-06-12,US_IN,-4.0,4.0,197.0,3.0,-30.0,7.0
4478853,2020-06-13,US_IN,-4.0,11.0,292.0,16.0,-8.0,0.0
4478854,2020-06-14,US_IN,0.0,7.0,270.0,11.0,-10.0,0.0
4478855,2020-06-15,US_IN,3.0,6.0,153.0,2.0,-28.0,7.0
4478856,2020-06-16,US_IN,2.0,8.0,185.0,3.0,-29.0,7.0
4478857,2020-06-17,US_IN,3.0,9.0,178.0,3.0,-29.0,7.0
4478858,2020-06-18,US_IN,2.0,10.0,175.0,4.0,-29.0,7.0
4478859,2020-06-19,US_IN,-2.0,6.0,212.0,6.0,-30.0,5.0
4478860,2020-06-20,US_IN,-2.0,17.0,312.0,20.0,-9.0,-1.0
4478861,2020-06-21,US_IN,-3.0,9.0,167.0,8.0,-10.0,0.0
4478862,2020-06-22,US_IN,0.0,1.0,113.0,1.0,-30.0,8.0
4478863,2020-06-23,US_IN,2.0,7.0,159.0,3.0,-30.0,7.0
4478864,2020-06-24,US_IN,4.0,6.0,178.0,3.0,-29.0,7.0
4478865,2020-06-25,US_IN,3.0,9.0,187.0,6.0,-29.0,7.0
4478866,2020-06-26,US_IN,-4.0,1.0,173.0,7.0,-30.0,7.0
4478867,2020-06-27,US_IN,-7.0,4.0,180.0,16.0,-9.0,2.0
4478868,2020-06-28,US_IN,-3.0,4.0,193.0,15.0,-8.0,1.0
4478869,2020-06-29,US_IN,2.0,3.0,112.0,3.0,-30.0,8.0
4478870,2020-06-30,US_IN,4.0,8.0,143.0,6.0,-30.0,8.0
4478871,2020-07-01,US_IN,10.0,12.0,171.0,10.0,-32.0,7.0
4478872,2020-07-02,US_IN,14.0,22.0,206.0,16.0,-35.0,6.0
4478873,2020-07-03,US_IN,5.0,19.0,273.0,6.0,-58.0,11.0
4478874,2020-07-04,US_IN,-25.0,5.0,336.0,1.0,-30.0,0.0
4478875,2020-07-05,US_IN,-9.0,-2.0,218.0,19.0,-16.0,0.0
4478876,2020-07-06,US_IN,4.0,5.0,135.0,8.0,-34.0,8.0
4478877,2020-07-07,US_IN,2.0,7.0,149.0,6.0,-32.0,8.0
4478878,2020-07-08,US_IN,3.0,5.0,136.0,4.0,-31.0,8.0
4478879,2020-07-09,US_IN,2.0,9.0,146.0,5.0,-31.0,8.0
4478880,2020-07-10,US_IN,-3.0,2.0,161.0,5.0,-31.0,8.0
4478881,2020-07-11,US_IN,-5.0,7.0,277.0,20.0,-8.0,0.0
4478882,2020-07-12,US_IN,-2.0,5.0,212.0,14.0,-11.0,0.0
4478883,2020-07-13,US_IN,4.0,5.0,157.0,3.0,-30.0,7.0
4478884,2020-07-14,US_IN,2.0,6.0,178.0,4.0,-30.0,7.0
4478885,2020-07-15,US_IN,2.0,6.0,149.0,1.0,-30.0,7.0
4478886,2020-07-16,US_IN,0.0,7.0,143.0,3.0,-30.0,8.0
4478887,2020-07-17,US_IN,-4.0,3.0,184.0,6.0,-31.0,7.0
4478888,2020-07-18,US_IN,-6.0,7.0,280.0,18.0,-9.0,0.0
4478889,2020-07-19,US_IN,-8.0,1.0,148.0,11.0,-13.0,2.0
4478890,2020-07-20,US_IN,0.0,4.0,127.0,1.0,-30.0,7.0
4478891,2020-07-21,US_IN,-2.0,4.0,129.0,1.0,-31.0,8.0
4478892,2020-07-22,US_IN,0.0,4.0,111.0,1.0,-30.0,8.0
4478893,2020-07-23,US_IN,0.0,7.0,157.0,4.0,-29.0,7.0
4478894,2020-07-24,US_IN,-5.0,1.0,189.0,6.0,-30.0,6.0
4478895,2020-07-25,US_IN,-6.0,7.0,306.0,18.0,-8.0,-1.0
4478896,2020-07-26,US_IN,-5.0,4.0,230.0,14.0,-11.0,0.0
4478897,2020-07-27,US_IN,-3.0,0.0,82.0,-1.0,-31.0,8.0
4478898,2020-07-28,US_IN,0.0,5.0,167.0,2.0,-30.0,7.0
4478899,2020-07-29,US_IN,0.0,4.0,156.0,1.0,-30.0,7.0
4478900,2020-07-30,US_IN,-4.0,2.0,85.0,0.0,-31.0,9.0
4478901,2020-07-31,US_IN,-3.0,1.0,180.0,6.0,-31.0,6.0
4478902,2020-08-01,US_IN,-6.0,5.0,157.0,12.0,-11.0,2.0
4478903,2020-08-02,US_IN,-3.0,4.0,188.0,14.0,-11.0,1.0
4478904,2020-08-03,US_IN,2.0,4.0,91.0,0.0,-30.0,7.0
4478905,2020-08-04,US_IN,3.0,7.0,159.0,2.0,-30.0,6.0
4478906,2020-08-05,US_IN,3.0,5.0,163.0,2.0,-29.0,6.0
4478907,2020-08-06,US_IN,0.0,5.0,169.0,4.0,-29.0,6.0
4478908,2020-08-07,US_IN,-3.0,0.0,195.0,6.0,-29.0,5.0
4478909,2020-08-08,US_IN,-3.0,7.0,318.0,19.0,-7.0,-1.0
4478910,2020-08-09,US_IN,-2.0,5.0,225.0,14.0,-10.0,0.0
4478911,2020-08-10,US_IN,-2.0,-2.0,76.0,-2.0,-30.0,7.0
4478912,2020-08-11,US_IN,2.0,5.0,137.0,3.0,-30.0,6.0
4478913,2020-08-12,US_IN,0.0,4.0,128.0,1.0,-29.0,6.0
4478914,2020-08-13,US_IN,-2.0,4.0,134.0,2.0,-29.0,6.0
4478915,2020-08-14,US_IN,-5.0,-2.0,162.0,3.0,-29.0,6.0
4478916,2020-08-15,US_IN,-4.0,6.0,280.0,16.0,-9.0,0.0
4478917,2020-08-16,US_IN,-3.0,4.0,219.0,14.0,-11.0,0.0
4478918,2020-08-17,US_IN,-3.0,1.0,105.0,-1.0,-29.0,6.0
4478919,2020-08-18,US_IN,-4.0,1.0,121.0,-2.0,-27.0,6.0
4478920,2020-08-19,US_IN,-1.0,2.0,142.0,0.0,-27.0,6.0
4478921,2020-08-20,US_IN,-2.0,3.0,141.0,1.0,-27.0,5.0
4478922,2020-08-21,US_IN,-5.0,-1.0,162.0,4.0,-27.0,5.0
4478923,2020-08-22,US_IN,-4.0,6.0,279.0,14.0,-7.0,-1.0
4478924,2020-08-23,US_IN,-5.0,3.0,198.0,10.0,-10.0,0.0
4478925,2020-08-24,US_IN,-5.0,-1.0,93.0,-2.0,-27.0,6.0
4478926,2020-08-25,US_IN,-6.0,1.0,110.0,-1.0,-27.0,6.0
4478927,2020-08-26,US_IN,-4.0,0.0,111.0,-1.0,-26.0,6.0
4478928,2020-08-27,US_IN,-5.0,0.0,103.0,-1.0,-26.0,6.0
4478929,2020-08-28,US_IN,-7.0,-5.0,114.0,-2.0,-26.0,6.0
4478930,2020-08-29,US_IN,-4.0,4.0,263.0,10.0,-8.0,-1.0
4478931,2020-08-30,US_IN,-4.0,1.0,223.0,9.0,-11.0,0.0
4478932,2020-08-31,US_IN,-4.0,-2.0,98.0,-4.0,-26.0,5.0
4478933,2020-09-01,US_IN,-3.0,2.0,97.0,-2.0,-26.0,5.0
4478934,2020-09-02,US_IN,-2.0,0.0,110.0,-2.0,-26.0,5.0
4478935,2020-09-03,US_IN,1.0,7.0,129.0,4.0,-26.0,4.0
4478936,2020-09-04,US_IN,-1.0,3.0,178.0,11.0,-28.0,3.0
4478937,2020-09-05,US_IN,-3.0,8.0,308.0,16.0,-17.0,-2.0
4478938,2020-09-06,US_IN,-4.0,2.0,244.0,2.0,-19.0,-1.0
4478939,2020-09-07,US_IN,-7.0,-4.0,167.0,-11.0,-73.0,17.0
4478940,2020-09-08,US_IN,-6.0,1.0,98.0,-3.0,-28.0,5.0
4478941,2020-09-09,US_IN,-4.0,-1.0,114.0,-3.0,-26.0,5.0
4478942,2020-09-10,US_IN,-5.0,-1.0,119.0,-2.0,-26.0,4.0
4478943,2020-09-11,US_IN,-7.0,-5.0,152.0,1.0,-25.0,3.0
4478944,2020-09-12,US_IN,-5.0,1.0,245.0,9.0,-8.0,-1.0
4478945,2020-09-13,US_IN,-5.0,1.0,201.0,8.0,-11.0,-1.0
4478946,2020-09-14,US_IN,-4.0,-3.0,101.0,-3.0,-23.0,4.0
4478947,2020-09-15,US_IN,-3.0,1.0,127.0,-1.0,-23.0,4.0
4478948,2020-09-16,US_IN,-3.0,-3.0,128.0,-2.0,-24.0,4.0
4478949,2020-09-17,US_IN,-3.0,0.0,124.0,0.0,-24.0,4.0
4478950,2020-09-18,US_IN,-4.0,-4.0,143.0,1.0,-23.0,3.0
4478951,2020-09-19,US_IN,-1.0,4.0,265.0,11.0,-7.0,-2.0
4478952,2020-09-20,US_IN,-3.0,1.0,205.0,9.0,-11.0,-1.0
4478953,2020-09-21,US_IN,-2.0,-2.0,91.0,-1.0,-24.0,5.0
4478954,2020-09-22,US_IN,-3.0,0.0,106.0,-2.0,-23.0,5.0
4478955,2020-09-23,US_IN,-3.0,-2.0,100.0,-5.0,-22.0,5.0
4478956,2020-09-24,US_IN,-3.0,1.0,105.0,-3.0,-23.0,5.0
4478957,2020-09-25,US_IN,-5.0,-3.0,134.0,1.0,-22.0,4.0
4478958,2020-09-26,US_IN,-2.0,3.0,250.0,9.0,-8.0,-1.0
4478959,2020-09-27,US_IN,-4.0,1.0,172.0,8.0,-10.0,0.0
4478960,2020-09-28,US_IN,-7.0,-5.0,28.0,-7.0,-23.0,7.0
4478961,2020-09-29,US_IN,-5.0,-1.0,76.0,-4.0,-22.0,5.0
4478962,2020-09-30,US_IN,-4.0,-2.0,69.0,-4.0,-23.0,5.0
4478963,2020-10-01,US_IN,-2.0,2.0,69.0,-2.0,-22.0,4.0
4478964,2020-10-02,US_IN,-4.0,-2.0,92.0,2.0,-22.0,4.0
4478965,2020-10-03,US_IN,-2.0,4.0,186.0,9.0,-9.0,-1.0
4478966,2020-10-04,US_IN,-7.0,0.0,72.0,3.0,-13.0,1.0
4478967,2020-10-05,US_IN,-4.0,-1.0,60.0,-2.0,-24.0,5.0
4478968,2020-10-06,US_IN,-5.0,-1.0,92.0,-4.0,-24.0,4.0
4478969,2020-10-07,US_IN,-4.0,-2.0,106.0,-2.0,-23.0,5.0
4478970,2020-10-08,US_IN,-5.0,-1.0,104.0,-1.0,-23.0,5.0
4478971,2020-10-09,US_IN,-6.0,-4.0,137.0,2.0,-24.0,4.0
4478972,2020-10-10,US_IN,-5.0,2.0,233.0,10.0,-8.0,-1.0
4478973,2020-10-11,US_IN,-6.0,0.0,167.0,9.0,-11.0,0.0
4478974,2020-10-12,US_IN,-10.0,-6.0,44.0,-5.0,-28.0,7.0
4478975,2020-10-13,US_IN,-6.0,-1.0,95.0,-3.0,-25.0,5.0
4478976,2020-10-14,US_IN,-4.0,-2.0,96.0,-2.0,-24.0,6.0
4478977,2020-10-15,US_IN,-8.0,-1.0,38.0,-4.0,-25.0,7.0
4478978,2020-10-16,US_IN,-7.0,-5.0,85.0,1.0,-26.0,5.0
4478979,2020-10-17,US_IN,-6.0,0.0,168.0,8.0,-10.0,0.0
4478980,2020-10-18,US_IN,-11.0,-4.0,79.0,4.0,-13.0,2.0
4478981,2020-10-19,US_IN,-10.0,-6.0,9.0,-6.0,-25.0,8.0
4478982,2020-10-20,US_IN,-10.0,-3.0,40.0,-4.0,-25.0,7.0
4478983,2020-10-21,US_IN,-7.0,-4.0,53.0,-4.0,-24.0,7.0
4478984,2020-10-22,US_IN,-5.0,-1.0,109.0,0.0,-24.0,5.0
4478985,2020-10-23,US_IN,-11.0,-8.0,56.0,-3.0,-25.0,7.0
4478986,2020-10-24,US_IN,-6.0,1.0,146.0,6.0,-8.0,0.0
4478987,2020-10-25,US_IN,-11.0,-3.0,71.0,3.0,-12.0,2.0
4478988,2020-10-26,US_IN,-10.0,-5.0,14.0,-7.0,-23.0,7.0
4478989,2020-10-27,US_IN,-11.0,-4.0,22.0,-7.0,-23.0,7.0
4478990,2020-10-28,US_IN,-7.0,-3.0,45.0,-5.0,-22.0,6.0
4478991,2020-10-29,US_IN,-9.0,-3.0,18.0,-9.0,-23.0,8.0
4478992,2020-10-30,US_IN,-5.0,-1.0,59.0,-4.0,-22.0,5.0
4478993,2020-10-31,US_IN,-7.0,7.0,149.0,1.0,-9.0,0.0
4478994,2020-11-01,US_IN,-12.0,-4.0,30.0,-6.0,-13.0,3.0
4478995,2020-11-02,US_IN,-9.0,-4.0,15.0,-10.0,-22.0,7.0
4478996,2020-11-03,US_IN,-1.0,3.0,83.0,-8.0,-26.0,6.0
4478997,2020-11-04,US_IN,-10.0,-7.0,55.0,-10.0,-23.0,7.0
4478998,2020-11-05,US_IN,-10.0,-3.0,49.0,-9.0,-23.0,7.0
4478999,2020-11-06,US_IN,-9.0,-8.0,71.0,-7.0,-23.0,7.0
4479000,2020-11-07,US_IN,-6.0,-1.0,151.0,-2.0,-7.0,1.0
4479001,2020-11-08,US_IN,-8.0,-2.0,128.0,-5.0,-11.0,2.0
4479002,2020-11-09,US_IN,-9.0,-4.0,49.0,-10.0,-23.0,7.0
4479003,2020-11-10,US_IN,-10.0,-3.0,45.0,-9.0,-24.0,7.0
4479004,2020-11-11,US_IN,-7.0,-4.0,21.0,-10.0,-28.0,9.0
4479005,2020-11-12,US_IN,-11.0,-2.0,26.0,-8.0,-24.0,8.0
4479006,2020-11-13,US_IN,-12.0,-6.0,27.0,-10.0,-25.0,8.0
4479007,2020-11-14,US_IN,-12.0,-2.0,37.0,-8.0,-10.0,4.0
4479008,2020-11-15,US_IN,-18.0,-6.0,6.0,-13.0,-15.0,5.0
4479009,2020-11-16,US_IN,-12.0,-5.0,11.0,-12.0,-25.0,8.0
4479010,2020-11-17,US_IN,-13.0,-2.0,13.0,-10.0,-26.0,8.0
4479011,2020-11-18,US_IN,-12.0,-4.0,17.0,-11.0,-26.0,9.0
4479012,2020-11-19,US_IN,-12.0,-1.0,29.0,-10.0,-26.0,9.0
4479013,2020-11-20,US_IN,-13.0,-6.0,45.0,-8.0,-25.0,9.0
4479014,2020-11-21,US_IN,-12.0,0.0,38.0,-4.0,-7.0,4.0
4479015,2020-11-22,US_IN,-18.0,-5.0,-6.0,-13.0,-12.0,5.0
4479016,2020-11-23,US_IN,-8.0,1.0,9.0,-11.0,-27.0,9.0
4479017,2020-11-24,US_IN,-6.0,8.0,7.0,-9.0,-29.0,9.0
4479018,2020-11-25,US_IN,6.0,27.0,0.0,-10.0,-36.0,10.0
4479019,2020-11-26,US_IN,-73.0,-28.0,10.0,-47.0,-82.0,23.0
4479020,2020-11-27,US_IN,-18.0,-15.0,35.0,-36.0,-61.0,19.0
4479021,2020-11-28,US_IN,-17.0,-10.0,62.0,-13.0,-18.0,6.0
4479022,2020-11-29,US_IN,-17.0,-9.0,34.0,-2.0,-14.0,4.0
4479023,2020-11-30,US_IN,-16.0,-10.0,-17.0,-15.0,-27.0,10.0
4479024,2020-12-01,US_IN,-12.0,-4.0,-2.0,-13.0,-27.0,9.0
4479025,2020-12-02,US_IN,-10.0,-5.0,13.0,-13.0,-25.0,9.0
4479026,2020-12-03,US_IN,-10.0,-1.0,10.0,-12.0,-25.0,9.0
4479027,2020-12-04,US_IN,-12.0,-8.0,20.0,-15.0,-24.0,9.0
4479028,2020-12-05,US_IN,-9.0,0.0,50.0,-10.0,-4.0,4.0
4479029,2020-12-06,US_IN,-15.0,-5.0,14.0,-17.0,-12.0,4.0
4479030,2020-12-07,US_IN,-12.0,-6.0,-7.0,-17.0,-25.0,9.0
